,age_cat,priors_count,two_year_recid,race_cat,gender_cat,charge_cat,length_stay
4478,0.5,1.0,1,1,1,0,0.0
4480,0.0,0.0,1,1,0,1,0.0
4481,1.0,0.5,1,1,0,0,0.0
4482,0.5,0.5,1,1,1,1,0.0
4483,0.5,1.0,1,0,0,1,0.0
4484,0.0,0.0,1,0,0,0,0.0
4485,0.5,1.0,0,0,1,1,0.0
4486,0.5,0.0,1,1,0,1,0.0
4487,0.5,1.0,1,1,0,1,0.0
4489,0.5,0.5,1,1,0,1,0.0
4490,0.5,0.0,0,0,1,0,0.0
4491,1.0,0.5,0,1,0,0,0.0
4492,0.0,0.0,1,1,0,1,0.0
4494,0.5,1.0,0,0,0,1,0.0
4495,0.5,0.0,0,0,0,1,0.5
4496,0.5,1.0,1,0,0,0,0.0
4497,0.0,0.5,0,0,1,0,0.0
4498,0.5,1.0,0,1,0,1,1.0
4500,0.0,0.0,0,1,0,1,0.0
4501,0.5,0.5,0,0,1,1,0.0
4502,1.0,0.5,1,1,0,1,0.5
4504,0.5,1.0,1,0,0,1,0.0
4505,1.0,0.5,0,1,1,0,0.0
4506,0.5,0.0,0,1,0,1,0.5
4508,1.0,1.0,1,0,0,1,0.0
4509,0.5,0.0,0,0,1,0,0.0
4510,0.5,0.5,1,1,0,0,0.5
4511,0.0,0.5,1,0,0,1,0.0
4512,0.5,0.0,0,0,0,1,0.0
4513,0.5,0.5,0,0,0,0,0.0
4516,0.5,0.0,0,1,0,0,0.0
4517,0.5,0.5,1,0,0,1,1.0
4518,0.0,0.0,0,0,1,1,0.0
4519,0.0,0.5,0,0,1,1,0.0
4521,0.5,1.0,1,0,0,1,0.0
4522,0.5,1.0,1,0,0,1,0.0
4524,1.0,0.5,0,0,1,1,0.5
4525,0.5,1.0,1,0,0,1,0.5
4526,0.0,0.5,0,0,0,1,0.5
4527,0.5,0.0,1,0,1,1,0.0
4528,0.5,1.0,0,0,0,0,0.0
4529,0.5,0.5,0,0,0,1,0.0
4530,0.5,0.0,0,0,0,1,0.0
4531,0.0,0.5,1,0,0,1,0.0
4532,0.5,0.5,1,1,0,1,0.5
4533,0.5,0.5,1,0,0,0,0.0
4534,0.5,0.0,0,1,0,1,0.0
4535,0.5,0.0,0,0,0,0,0.0
4536,0.0,0.5,1,1,0,1,1.0
4537,0.5,0.0,0,0,1,1,0.0
4538,0.0,0.5,1,1,0,1,0.0
4539,0.0,0.5,1,0,0,1,1.0
4540,0.5,0.0,0,1,1,1,0.5
4541,1.0,0.5,0,1,0,1,0.0
4542,1.0,0.5,1,0,1,1,0.0
4543,0.0,1.0,1,0,1,1,0.0
4544,0.5,0.0,0,1,1,0,0.0
4545,0.0,0.5,1,0,0,1,0.0
4546,0.5,1.0,1,0,1,1,0.0
4547,0.5,0.0,0,0,0,1,0.0
4548,0.5,0.5,1,1,0,0,0.0
4549,1.0,0.5,0,1,0,1,0.5
4550,0.0,0.0,0,0,0,1,0.0
4551,0.0,0.5,1,0,0,1,0.5
4552,0.5,0.5,1,0,0,1,0.5
4554,0.5,0.0,0,0,1,1,0.0
4555,0.5,0.0,1,0,0,0,0.0
4556,1.0,0.5,0,1,1,1,0.0
4558,0.0,0.0,0,1,0,0,0.0
4559,0.5,1.0,1,0,0,1,1.0
4560,0.5,1.0,1,0,0,1,0.5
4561,0.0,1.0,1,0,0,1,1.0
4562,0.5,0.0,0,1,0,0,0.0
4564,0.5,0.5,0,1,0,0,0.0
4565,0.5,1.0,1,0,1,1,0.5
4566,0.5,0.0,1,1,0,1,0.0
4568,1.0,1.0,0,0,0,0,0.0
4571,0.5,0.0,1,1,0,1,0.0
4572,1.0,0.5,0,0,0,0,0.5
4573,0.5,0.5,1,0,0,1,0.0
4574,0.0,0.0,1,0,1,0,0.0
4575,0.5,0.5,1,0,0,0,0.0
4577,0.0,0.0,0,0,0,1,0.0
4578,1.0,1.0,1,0,0,0,0.5
4579,0.0,0.5,0,1,0,1,0.5
4581,0.5,0.5,1,1,1,1,0.0
4582,0.5,1.0,0,0,1,1,0.0
4583,1.0,1.0,1,0,0,0,0.0
4584,0.0,0.5,1,0,0,1,0.5
4585,1.0,1.0,1,0,0,1,0.0
4586,1.0,1.0,0,0,0,0,0.5
4587,0.5,0.0,0,0,0,1,0.0
4588,0.0,0.0,0,1,0,1,0.0
4589,0.5,0.0,1,1,0,1,0.0
4590,0.5,0.0,1,0,0,0,0.0
4591,0.5,0.5,0,1,0,1,0.5
4592,0.5,0.5,0,1,0,1,0.0
4593,0.5,0.0,1,0,1,0,0.0
4594,0.5,1.0,0,0,0,1,0.5
4595,1.0,0.0,1,0,0,0,0.0
4596,0.5,1.0,1,1,0,1,0.0
4597,0.5,1.0,1,0,0,0,0.5
4599,1.0,0.5,0,1,1,0,0.0
4600,0.0,0.5,0,0,0,1,0.5
4601,0.5,0.5,1,1,0,1,0.0
4603,0.5,1.0,1,0,0,1,0.0
4604,0.5,0.5,1,1,1,1,0.0
4605,0.0,0.0,0,1,0,1,0.0
4606,0.0,0.0,1,0,0,1,0.0
4607,0.5,1.0,1,0,0,1,1.0
4608,0.5,0.0,0,0,0,1,0.0
4609,0.5,0.5,0,0,0,1,0.0
4610,0.5,1.0,1,1,0,1,0.0
4612,0.5,0.0,1,0,0,0,0.0
4614,1.0,0.5,0,0,0,1,0.0
4615,1.0,0.5,0,1,0,1,0.5
4616,0.5,0.0,0,0,0,1,1.0
4617,1.0,0.0,0,1,0,0,0.0
4620,0.5,1.0,0,0,1,1,1.0
4621,0.0,0.0,1,1,0,0,0.0
4622,1.0,1.0,1,0,0,0,0.5
4623,0.5,1.0,1,0,0,0,0.0
4624,0.0,0.5,1,1,0,1,0.0
4625,0.5,0.5,0,1,0,1,0.5
4626,0.0,0.5,0,0,0,1,0.5
4627,0.5,1.0,1,0,0,0,0.5
4628,0.0,1.0,1,1,1,0,1.0
4629,0.5,0.0,1,1,1,0,0.0
4630,0.5,1.0,1,0,0,1,0.0
4631,1.0,1.0,1,0,0,1,0.5
4632,0.5,0.5,0,1,0,1,0.0
4633,1.0,0.0,0,1,1,0,0.0
4635,0.0,0.0,0,1,1,1,0.0
4636,1.0,1.0,1,0,0,0,0.5
4638,0.5,0.5,0,1,0,1,0.0
4639,0.0,0.5,0,0,0,1,0.5
4641,0.5,1.0,0,0,0,1,1.0
4642,0.0,0.5,1,0,0,1,0.5
4643,0.5,0.5,0,0,0,1,0.0
4644,0.5,1.0,1,0,0,0,0.5
4645,0.0,0.0,0,1,1,1,0.0
4647,1.0,1.0,1,1,0,0,0.5
4648,0.5,1.0,1,0,0,1,0.5
4649,0.5,1.0,1,0,0,1,0.5
4651,1.0,0.0,0,1,0,1,0.0
4653,1.0,0.5,1,1,0,0,0.5
4654,1.0,1.0,1,0,0,0,0.0
4655,0.0,0.0,1,0,0,1,0.0
4656,0.5,1.0,0,0,0,1,1.0
4657,1.0,0.0,0,1,0,1,0.0
4658,0.0,0.5,0,0,0,0,0.0
4659,1.0,0.5,1,1,0,1,0.5
4661,0.5,0.0,1,0,0,0,0.0
4662,0.5,1.0,1,1,0,0,0.5
4663,0.5,1.0,0,0,1,1,0.0
4664,1.0,0.0,0,1,1,0,0.0
4666,0.5,1.0,1,1,0,1,0.5
4667,0.5,1.0,1,0,0,1,0.0
4668,1.0,0.5,0,1,0,1,0.5
4669,0.5,0.5,1,0,0,1,0.5
4670,0.5,0.0,0,0,1,1,0.0
4672,0.5,0.5,0,1,0,1,0.0
4674,1.0,0.5,0,0,0,1,0.0
4675,0.5,0.5,0,0,0,0,0.0
4676,0.5,0.5,1,0,0,1,0.0
4678,0.0,0.5,0,1,0,1,0.5
4679,0.0,0.0,1,0,1,0,0.0
4680,0.5,1.0,1,0,0,1,0.0
4681,0.0,0.0,0,0,0,0,0.5
4682,1.0,0.5,0,1,0,0,0.0
4683,1.0,1.0,0,0,0,1,0.0
4685,0.5,0.5,1,1,0,1,0.0
4687,0.0,1.0,1,0,0,1,0.0
4688,1.0,0.5,1,0,0,1,0.5
4689,0.5,1.0,1,0,0,0,0.0
4690,1.0,0.5,0,1,0,1,0.0
4691,0.5,0.5,0,0,1,1,0.0
4692,0.5,0.5,0,0,1,0,1.0
4693,0.0,0.0,0,1,0,1,0.0
4694,0.5,0.5,0,1,0,1,0.5
4696,0.0,0.5,0,0,1,1,0.5
4697,0.5,0.5,0,1,0,1,0.0
4699,0.5,1.0,1,0,0,1,0.0
4702,0.5,0.5,1,0,0,1,0.0
4704,0.5,0.5,0,1,1,1,0.0
4705,0.5,1.0,1,0,0,0,0.0
4707,0.0,0.0,1,1,0,0,0.0
4711,1.0,1.0,0,0,0,1,0.0
4712,0.5,0.0,0,1,0,1,0.0
4713,0.0,0.5,1,0,0,1,0.0
4714,0.5,0.5,0,0,0,1,0.0
4715,0.0,0.5,0,0,0,1,1.0
4717,1.0,0.0,0,0,0,1,0.0
4718,0.5,0.5,0,1,0,0,0.0
4719,0.5,0.0,1,1,0,1,0.5
4721,0.5,0.5,0,0,0,1,0.0
4722,0.5,1.0,1,0,0,0,0.0
4723,0.5,1.0,1,0,1,0,0.0
4724,0.5,1.0,1,0,0,1,0.0
4725,0.5,1.0,0,1,0,1,0.0
4727,0.5,0.5,0,0,0,1,0.0
4728,0.5,1.0,1,1,1,1,0.0
4729,1.0,0.5,0,0,0,1,0.0
4730,0.0,0.5,1,0,0,1,0.0
4731,0.5,1.0,1,0,0,1,0.5
4732,0.5,1.0,1,1,0,1,0.5
4733,1.0,0.5,0,1,0,1,0.5
4734,0.5,1.0,1,1,0,1,1.0
4735,0.5,0.5,0,0,0,0,0.0
4736,0.5,1.0,1,0,0,1,1.0
4738,0.0,0.5,0,1,0,1,0.5
4740,0.5,0.5,0,1,0,0,0.5
4741,1.0,0.0,0,1,1,0,0.0
4743,0.5,1.0,0,0,0,0,0.0
4744,0.0,0.5,1,0,0,1,0.0
4745,0.0,0.0,0,0,1,0,0.0
4746,0.5,0.5,1,0,0,0,0.0
4747,0.5,1.0,1,0,0,0,0.0
4748,0.0,0.5,0,1,0,1,0.0
4749,0.0,0.5,1,0,1,1,0.0
4750,0.5,0.5,0,0,1,1,0.0
4752,0.5,0.5,1,0,1,1,0.0
4753,0.5,1.0,1,0,0,0,0.0
4754,0.0,0.0,1,1,0,1,0.0
4755,0.5,1.0,1,0,0,0,0.0
4756,0.0,0.5,1,1,0,1,0.0
4757,0.5,1.0,1,0,0,1,0.0
4758,0.5,1.0,0,1,0,0,0.0
4761,0.5,1.0,1,1,1,0,0.5
4762,1.0,1.0,0,0,0,0,0.0
4763,0.0,0.0,0,1,0,1,0.0
4764,0.5,1.0,0,0,0,1,0.5
4765,1.0,0.0,0,1,1,0,0.0
4766,1.0,0.0,0,1,1,0,0.0
4767,1.0,1.0,0,0,0,1,0.0
4768,0.5,0.0,0,1,1,0,0.0
4769,1.0,1.0,0,1,0,0,0.5
4770,0.0,1.0,1,0,1,1,0.5
4771,0.5,0.5,1,0,0,0,0.0
4772,0.5,1.0,1,0,0,0,0.0
4773,0.5,0.0,0,1,0,0,0.0
4774,0.5,0.5,0,0,1,0,0.0
4775,0.5,0.5,0,1,0,1,0.0
4776,0.0,0.5,1,0,0,1,0.5
4777,0.5,0.5,0,1,0,1,0.5
4778,0.5,0.5,1,0,0,1,0.0
4779,0.5,1.0,1,0,0,1,0.5
4781,0.5,1.0,0,0,1,1,0.0
4782,0.5,1.0,0,0,0,0,0.0
4785,0.5,0.5,0,0,1,1,0.0
4786,0.5,1.0,1,0,0,1,0.0
4787,0.0,0.5,0,1,0,1,0.5
4788,0.5,0.5,1,0,0,1,0.0
4789,0.5,1.0,1,0,0,1,0.0
4790,0.5,0.0,0,1,0,1,0.0
4792,1.0,0.5,1,1,0,1,0.0
4793,0.5,1.0,0,1,0,1,0.0
4795,0.5,1.0,1,1,0,1,0.0
4796,0.0,0.5,1,0,0,0,0.0
4798,0.5,0.5,0,0,0,1,0.5
4800,0.5,0.5,1,1,0,0,0.0
4801,0.0,0.5,1,1,0,1,0.0
4802,0.5,0.0,0,0,0,1,0.0
4804,0.5,1.0,1,0,0,1,0.5
4805,0.5,0.0,0,1,0,1,0.0
4806,0.0,0.5,0,0,0,1,0.5
4807,0.5,0.0,0,0,0,0,0.0
4808,0.5,1.0,1,0,0,1,0.5
4809,0.5,0.5,1,0,1,1,0.0
4810,0.5,0.0,1,1,1,1,1.0
4812,0.5,1.0,1,0,0,1,0.0
4813,0.0,0.5,1,0,0,1,0.0
4815,0.0,1.0,1,0,0,1,1.0
4816,0.5,0.5,1,0,0,0,0.0
4817,0.5,0.0,1,1,1,1,0.0
4818,0.5,0.0,1,0,0,0,0.0
4819,0.5,0.0,1,1,0,1,0.0
4820,0.5,0.0,0,1,0,1,0.0
4821,0.5,0.5,1,0,0,1,0.0
4822,0.0,0.5,1,0,0,1,0.0
4823,0.5,0.0,0,0,1,1,0.0
4824,0.5,0.0,0,0,0,0,0.0
4826,1.0,1.0,0,1,1,0,0.0
4827,0.5,0.5,0,1,1,0,0.0
4830,0.0,0.5,0,1,0,1,0.0
4831,0.0,0.5,0,1,1,1,0.0
4833,0.0,1.0,1,0,1,0,0.5
4834,0.5,0.5,0,1,0,1,0.5
4835,0.5,0.5,0,0,1,0,0.5
4836,0.5,1.0,1,0,0,1,0.0
4837,1.0,1.0,0,0,0,0,0.0
4838,0.5,1.0,1,0,0,1,0.5
4839,0.0,0.5,1,0,0,0,0.0
4840,0.5,0.5,1,0,0,0,0.0
4841,0.5,0.0,0,0,1,1,0.0
4842,0.5,1.0,1,0,0,1,0.0
4843,0.0,0.5,1,1,0,1,0.0
4845,1.0,0.5,1,1,0,1,0.0
4846,0.0,0.5,1,0,0,1,0.0
4847,0.5,1.0,0,1,0,1,0.5
4849,0.0,0.0,1,0,0,1,0.0
4850,1.0,0.5,0,0,0,1,0.5
4851,0.0,0.0,1,0,0,0,0.5
4852,0.5,0.5,0,1,0,1,0.0
4853,0.5,1.0,1,0,0,1,0.5
4856,0.5,0.5,0,0,1,0,0.0
4857,0.5,1.0,1,1,0,0,0.0
4858,0.5,1.0,1,0,0,1,1.0
4859,0.0,1.0,1,1,1,0,0.5
4860,0.0,0.5,1,0,0,1,0.5
4861,0.5,0.5,1,0,1,1,0.0
4862,1.0,0.5,0,1,0,1,0.0
4863,0.5,1.0,0,0,0,0,0.0
4864,0.5,0.0,1,1,0,1,0.0
4865,0.0,0.5,1,0,0,1,0.0
4867,1.0,0.0,0,1,1,1,0.0
4868,0.0,0.5,0,0,0,1,0.0
4869,0.5,0.0,1,1,0,1,0.0
4870,0.5,0.0,0,1,0,0,0.0
4871,0.0,0.5,0,0,0,1,0.0
4872,1.0,0.0,1,0,0,1,0.0
4873,0.5,0.0,0,0,0,1,0.0
4874,0.0,0.0,0,0,0,1,0.0
4875,0.5,1.0,0,0,0,1,0.0
4876,0.5,1.0,0,0,0,0,0.0
4877,0.0,0.0,1,1,0,0,0.0
4878,0.5,0.5,0,1,0,1,0.0
4879,0.0,0.5,0,0,0,1,1.0
4880,0.5,0.0,0,0,1,1,0.0
4881,0.5,1.0,1,1,1,1,0.5
4882,0.5,0.5,1,0,0,1,0.5
4883,0.5,1.0,0,0,0,1,0.0
4886,0.5,0.5,0,0,1,0,0.0
4887,0.0,0.5,0,0,0,1,0.0
4889,1.0,0.0,0,1,0,1,0.0
4890,0.0,0.0,0,0,1,0,0.0
4891,0.5,0.0,0,0,1,1,0.0
4892,0.5,1.0,1,0,0,1,0.0
4893,0.5,1.0,1,0,0,0,0.5
4895,0.5,0.5,1,0,0,0,0.5
4896,0.0,0.0,0,0,0,1,0.0
4897,0.5,1.0,1,0,0,1,0.5
4898,0.5,1.0,1,0,0,1,0.0
4900,1.0,0.5,1,1,0,0,0.0
4901,0.0,0.5,1,0,0,1,0.0
4902,0.0,0.0,0,1,0,1,0.0
4903,0.5,0.0,0,1,0,0,0.0
4905,0.5,0.5,1,1,0,1,0.0
4906,0.5,1.0,1,0,0,1,0.0
4907,1.0,0.0,0,1,0,0,0.0
4908,1.0,0.5,0,1,0,0,0.0
4909,1.0,1.0,0,0,0,0,0.0
4910,0.0,0.5,0,0,0,1,0.0
4911,0.5,1.0,1,0,0,1,0.0
4912,0.0,0.0,0,1,0,1,0.5
4913,0.5,0.5,0,1,0,1,0.5
4914,0.0,0.0,1,1,0,1,0.0
4915,0.5,0.5,1,0,0,0,0.0
4916,0.5,1.0,1,0,1,1,0.5
4918,0.5,0.5,0,1,0,1,0.0
4919,0.0,0.0,1,0,0,1,0.5
4920,0.5,0.5,0,0,1,0,0.0
4921,0.0,0.0,1,0,1,1,0.0
4922,1.0,1.0,0,1,0,0,0.0
4923,0.0,0.0,0,1,0,1,0.0
4924,0.0,0.0,1,0,0,1,0.0
4925,0.5,0.5,0,1,0,0,0.0
4926,0.5,0.5,0,0,1,1,0.5
4927,0.5,1.0,1,1,0,1,1.0
4928,0.5,0.5,0,0,0,1,0.0
4930,0.5,0.0,0,0,0,1,0.0
4931,0.0,0.0,1,0,0,1,0.0
4932,0.0,0.5,1,0,0,1,0.0
4933,0.5,0.5,0,1,0,1,0.0
4934,0.0,0.5,1,0,0,1,0.5
4935,0.5,0.0,1,0,0,0,0.5
4936,0.5,0.0,0,0,1,0,0.0
4937,0.5,0.5,0,0,0,1,0.5
4939,0.5,1.0,1,0,0,1,0.0
4940,0.5,0.5,1,0,0,1,0.0
4942,0.5,0.5,0,1,0,1,0.0
4943,0.0,0.0,1,1,0,0,0.0
4944,0.5,1.0,0,0,1,0,0.0
4945,0.5,0.5,1,0,0,1,0.0
4946,0.5,0.5,1,1,0,1,0.0
4948,0.5,0.5,0,1,0,1,0.0
4951,0.5,1.0,1,0,0,1,0.0
4952,1.0,1.0,0,1,0,0,0.0
4953,1.0,1.0,1,0,1,1,0.0
4955,0.0,0.5,0,1,0,1,0.0
4956,0.0,0.5,0,1,0,0,0.5
4957,1.0,0.0,0,1,1,1,0.0
4958,0.5,0.0,0,0,0,1,0.5
4959,0.0,0.0,1,0,0,0,0.0
4962,1.0,0.0,0,1,1,0,0.0
4963,0.0,0.0,0,1,0,0,0.0
4964,0.5,1.0,0,1,0,1,0.0
4965,0.5,0.5,1,1,0,1,0.5
4966,0.5,1.0,0,1,0,1,1.0
4967,0.5,0.5,0,0,0,1,0.0
4968,0.5,0.5,0,1,1,0,0.0
4969,0.5,0.5,0,1,0,1,0.5
4970,0.5,0.5,0,0,1,0,0.0
4972,0.5,0.0,0,0,0,1,0.0
4973,0.5,0.0,0,0,0,1,0.0
4974,1.0,1.0,1,1,0,0,0.0
4975,0.5,1.0,1,0,0,1,0.0
4977,0.5,0.5,1,0,0,1,0.0
4979,0.5,0.5,0,0,1,0,0.5
4980,1.0,0.5,1,1,1,1,0.0
4981,0.5,0.0,1,0,0,0,0.0
4984,0.5,1.0,1,0,0,0,0.0
4986,0.5,0.5,1,0,0,1,1.0
4987,0.0,1.0,1,0,0,1,0.0
4990,0.5,1.0,0,0,0,1,0.5
4992,0.5,1.0,1,0,0,1,0.0
4994,1.0,0.0,0,1,0,0,0.0
4995,1.0,0.5,1,0,0,0,0.0
4996,0.5,1.0,1,1,0,0,0.0
4997,0.0,0.5,0,0,1,1,0.0
4998,1.0,1.0,1,1,0,1,1.0
4999,1.0,0.5,1,1,0,0,0.0
5001,0.5,0.0,0,0,0,1,0.0
5003,1.0,0.5,0,0,0,1,0.0
5004,0.0,0.5,1,0,0,1,0.0
5005,0.5,1.0,1,1,0,1,0.0
5007,0.0,0.0,1,1,0,1,0.0
5008,0.5,0.0,0,0,0,1,0.0
5009,1.0,0.0,0,1,0,0,0.0
5010,0.5,0.0,0,0,1,0,0.0
5013,0.5,0.0,0,0,0,1,0.0
5014,0.5,0.5,1,1,0,1,0.5
5015,1.0,1.0,0,0,0,1,0.5
5016,0.0,1.0,0,0,0,1,0.5
5017,1.0,0.0,1,0,0,1,0.0
5018,1.0,0.5,0,0,0,1,0.0
5019,0.0,0.0,0,0,0,0,0.0
5020,1.0,0.5,1,0,0,1,0.0
5021,0.5,0.5,1,1,0,1,0.5
5023,0.5,1.0,1,0,0,1,0.0
5024,0.0,1.0,1,0,0,1,0.0
5025,0.5,0.5,0,0,0,1,0.0
5029,0.5,0.5,0,1,0,1,0.0
5030,0.0,0.0,0,0,0,1,0.0
5031,1.0,1.0,1,1,1,1,1.0
5032,1.0,0.0,0,1,1,1,0.0
5033,0.5,0.5,0,1,0,0,0.0
5035,0.5,0.0,0,0,0,0,0.0
5036,0.5,1.0,1,0,0,1,0.0
5038,1.0,0.5,0,0,0,1,0.0
5039,0.0,0.0,1,0,0,0,0.0
5040,0.0,0.0,1,1,0,1,0.0
5041,0.5,0.5,1,1,0,0,0.0
5042,0.5,0.0,0,1,1,0,0.0
5043,0.5,1.0,1,0,0,1,0.0
5044,1.0,0.5,1,1,0,0,0.5
5045,1.0,0.5,0,1,0,1,0.5
5047,0.5,0.5,0,0,1,1,0.0
5048,0.0,0.5,1,0,1,1,0.0
5051,0.5,0.0,0,0,0,1,0.0
5052,0.5,1.0,1,0,0,1,0.0
5053,1.0,1.0,1,1,0,1,0.0
5054,1.0,0.5,0,1,0,0,0.0
5055,0.0,0.5,1,0,0,1,0.5
5056,1.0,0.0,0,0,0,0,0.0
5057,0.5,0.0,0,0,0,0,0.0
5058,0.5,1.0,1,0,0,1,0.0
5059,0.0,0.0,1,0,0,1,0.5
5060,0.5,1.0,1,0,0,1,0.5
5061,0.5,0.5,1,0,0,1,0.0
5062,0.5,0.0,0,0,0,1,0.0
5063,1.0,0.5,0,1,1,1,0.0
5066,0.0,0.5,1,1,0,1,0.5
5067,0.0,0.0,0,0,0,1,0.0
5068,0.0,0.0,0,0,0,0,0.5
5069,0.5,1.0,1,0,0,1,1.0
5070,0.5,1.0,1,0,0,1,0.0
5071,1.0,0.0,1,0,0,0,0.0
5072,0.0,0.0,1,0,1,1,0.0
5073,0.0,0.5,1,0,1,1,0.0
5075,1.0,0.0,0,0,0,0,0.0
5076,1.0,0.5,0,1,0,0,0.0
5077,0.5,1.0,1,0,0,1,0.0
5079,0.5,0.5,1,1,0,0,0.0
5081,0.5,0.5,1,0,0,0,0.0
5082,0.5,0.0,1,0,0,1,0.0
5083,1.0,0.5,0,1,1,0,0.0
5084,0.5,0.5,0,0,0,1,0.5
5085,0.0,0.0,0,1,0,1,0.0
5086,0.5,0.5,0,1,0,1,0.0
5087,0.5,1.0,0,0,0,0,0.5
5088,0.0,0.0,1,0,0,1,0.0
5090,1.0,1.0,1,1,0,0,0.0
5091,0.5,0.5,0,1,0,1,0.5
5093,0.5,1.0,1,1,0,1,0.0
5094,1.0,0.5,0,0,0,0,0.0
5095,0.5,0.5,1,1,0,0,0.0
5099,0.0,0.0,1,0,0,1,0.0
5100,0.0,0.5,1,0,1,1,0.0
5101,0.5,0.5,1,1,0,0,0.5
5102,1.0,1.0,0,0,0,1,0.0
5104,0.5,1.0,1,1,1,1,0.5
5105,1.0,0.5,0,1,0,0,0.0
5106,0.5,1.0,0,0,0,1,0.0
5107,0.0,0.5,1,0,0,1,0.0
5108,0.5,1.0,1,1,1,0,0.5
5109,0.5,0.5,0,0,0,1,0.0
5110,0.5,0.5,1,0,0,0,0.0
5111,0.0,0.5,1,0,0,1,0.5
5112,0.5,1.0,1,0,0,1,0.0
5113,0.5,0.5,0,0,0,1,0.5
5114,0.5,1.0,1,0,0,1,0.0
5115,0.5,1.0,1,0,0,1,0.5
5116,0.0,0.5,1,0,0,0,0.0
5117,0.5,1.0,0,0,1,1,0.0
5119,0.0,0.5,0,1,1,0,0.0
5120,0.5,0.5,1,0,0,1,0.0
5121,1.0,1.0,1,1,0,0,1.0
5122,0.5,1.0,1,0,0,0,1.0
5123,1.0,0.5,0,0,1,1,0.0
5125,0.5,0.5,1,0,0,1,0.5
5126,0.5,0.5,0,1,0,0,0.0
5127,0.5,1.0,1,1,0,1,0.5
5128,0.5,0.5,1,0,0,1,0.0
5129,1.0,0.0,1,1,1,1,0.0
5130,0.5,0.5,0,1,0,0,0.0
5131,0.5,1.0,1,0,0,0,0.0
5132,0.5,1.0,0,0,0,1,0.0
5133,0.5,1.0,1,1,1,0,0.0
5135,0.5,0.5,0,1,0,1,0.5
5136,0.0,0.5,1,0,0,0,0.5
5137,0.5,1.0,1,0,0,0,0.0
5138,0.5,0.5,0,1,0,1,0.0
5139,1.0,0.0,1,1,1,1,0.0
5140,0.0,0.5,1,0,0,1,0.0
5141,0.5,0.5,1,0,1,1,1.0
5142,0.5,1.0,1,0,0,0,0.5
5143,0.5,0.5,0,0,0,1,0.0
5144,0.5,1.0,1,0,0,0,0.0
5145,1.0,0.5,0,1,0,1,0.5
5146,0.0,0.0,1,0,0,0,0.0
5147,0.0,0.5,0,1,0,1,0.0
5148,1.0,1.0,0,0,0,1,0.0
5149,0.5,0.0,0,1,0,0,0.0
5151,0.5,0.0,0,1,0,0,0.0
5152,0.0,0.0,0,1,1,1,0.0
5155,0.5,0.5,1,1,0,0,0.0
5156,0.5,0.5,1,0,0,0,0.0
5157,0.0,0.0,1,1,1,1,0.0
5160,0.5,0.5,0,0,1,1,0.0
5161,1.0,1.0,1,0,0,1,1.0
5162,0.5,0.5,0,0,0,1,0.0
5163,0.5,0.0,0,0,1,1,0.0
5164,0.0,0.5,1,0,1,1,0.0
5166,0.0,0.5,1,0,0,1,0.0
5167,0.5,0.5,1,1,0,1,0.0
5169,0.5,0.0,0,0,0,0,0.0
5170,1.0,0.5,0,1,0,1,0.0
5171,0.5,1.0,1,1,0,1,0.5
5172,0.5,0.0,1,1,0,1,0.0
5173,0.5,1.0,0,0,0,0,0.5
5174,1.0,1.0,1,0,0,0,0.0
5175,0.0,0.0,0,0,0,1,0.5
5176,0.5,0.0,0,1,1,0,0.0
5177,0.0,0.0,1,0,0,1,0.5
5178,0.0,0.0,1,1,1,0,0.0
5179,0.5,0.5,0,0,0,1,0.0
5180,1.0,1.0,1,0,0,1,0.5
5181,0.5,1.0,1,1,0,0,0.5
5182,1.0,0.0,0,1,0,0,0.0
5183,1.0,0.0,0,0,1,0,0.0
5184,0.5,0.0,0,0,1,0,0.0
5186,0.5,0.5,1,0,0,1,0.5
5187,0.0,1.0,1,0,0,1,0.0
5188,1.0,1.0,0,0,0,1,0.0
5189,0.5,1.0,0,0,0,0,0.0
5190,0.0,0.0,1,1,0,1,0.5
5191,0.5,1.0,0,0,0,0,0.0
5192,1.0,0.0,0,1,0,0,0.0
5193,0.5,0.0,0,0,0,1,0.0
5194,0.5,0.0,0,0,0,1,0.0
5195,1.0,1.0,0,0,0,1,0.0
5196,0.5,1.0,1,0,0,1,0.0
5197,0.0,0.0,0,0,0,1,0.0
5198,0.5,1.0,0,0,0,1,0.0
5199,1.0,1.0,1,1,0,1,0.0
5200,0.5,0.0,0,1,0,1,0.0
5201,0.5,0.5,0,0,1,1,0.5
5202,0.0,1.0,1,1,0,0,0.0
5203,0.5,1.0,0,0,0,0,0.0
5204,0.5,0.5,0,0,0,0,0.0
5206,0.5,1.0,1,1,0,0,0.0
5207,0.5,1.0,1,0,1,1,0.5
5209,0.5,0.5,0,1,0,0,0.0
5210,0.5,0.5,0,1,0,1,0.0
5211,0.0,0.0,0,1,0,1,0.5
5212,0.5,0.0,0,0,0,1,0.0
5213,0.5,0.0,0,1,1,0,0.0
5214,0.5,0.5,0,0,0,1,0.0
5216,0.0,0.5,1,0,0,1,0.5
5217,1.0,1.0,0,1,0,0,0.0
5218,1.0,0.5,1,1,1,0,0.0
5219,0.5,0.0,0,0,1,1,0.0
5221,0.5,0.0,0,0,0,0,0.0
5222,0.5,1.0,1,0,0,1,0.0
5223,0.5,1.0,1,0,0,1,0.0
